Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
CLINICA QUINZE DE DEZEMBRO,6302122,09555074000169,ADALBERTO MACHADO COELHO ME,--,JURÍDICA,RUA INGAZEIRO,1622,,,SETOR 1,76870101,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1825,SMS,19/07/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026302122&VEstado=11&VCodMunicipio=110002,1100026302122,11,110002,53ff43e16802da1535e237a6
CLINICA SANTA CLARA,3407446,04564681000171,PAIM FRANTZ CLINICA DE FISIOTERAPIA LTDA,--,JURÍDICA,RUA 4,1576,,,SETOR 1,76870970,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1218,SMS,03/01/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100023407446&VEstado=11&VCodMunicipio=110002,1100023407446,11,110002,53ff43e26802da1535e237a7
CLINICA MAE E FILHO,6145809,09636059000145,CLINICA MEDICA MAE E FILHO LTDA,--,JURÍDICA,AV JAMARI,3069,35360045,,SETOR 1,76870109,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,8989-0,SMS,23/01/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026145809&VEstado=11&VCodMunicipio=110002,1100026145809,11,110002,53ff43e26802da1535e237a8
CLINICA DR NETO,6280293,09205418000100,J A DOS SANTOS NETO,--,JURÍDICA,RUA CEREJEIRA,1557,35366794,,SETOR 1,76870103,ARIQUEMES - IBGE - 110002,RO,HOSPITAL GERAL,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1136,SMS,12/04/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026280293&VEstado=11&VCodMunicipio=110002,1100026280293,11,110002,53ff43e36802da1535e237a9
CLINICA HIDROFISIO,7321163,17794808000190,CLINICA HIDROFISIO LTDA ME,--,JURÍDICA,RUA CEREJEIRA,1914,69-3535-3879,SALA B,SETOR 01,76870088,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,154,SMS,11/07/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100027321163&VEstado=11&VCodMunicipio=110002,1100027321163,11,110002,53ff43e36802da1535e237aa
CLINICA DO CEREBRO COLUNA,7065620,,SERGIO ROBINSON MARTUCCI JUNIOR,--,FÍSICA,AV JAMARI,3043,35353267,,SETOR 1,76870109,ARIQUEMES - IBGE - 110002,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,120009-0,SMS,27/04/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100027065620&VEstado=11&VCodMunicipio=110002,1100027065620,11,110002,53ff43e46802da1535e237ab
CLINICA DO CORACAO,6444563,10458744000108,SERGIO AMARO DA SILVA ME,--,JURÍDICA,TV MANDARIM,3804,3535 4759,,SETOR 2,76873160,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,9046,SMS,03/03/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026444563&VEstado=11&VCodMunicipio=110002,1100026444563,11,110002,53ff43e46802da1535e237ac
CLINICA DENTARIA PASSPORT,7457383,18124368000127,D P DA SILVA ME,--,JURÍDICA,TV CENDRO ROSA ESQUINA C ALAM DO IPE,01480,,,BLOCO LT 07 SALA 0,76870027,ARIQUEMES - IBGE - 110002,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100027457383&VEstado=11&VCodMunicipio=110002,1100027457383,11,110002,53ff43e46802da1535e237ad
CLINICA DE OLHOS DR ELIANA SOUSA RODRIGUES,7316917,,ELIANA SOUSA RODRIGUES,--,FÍSICA,AVENIA CAPITAL SILVIO,3175,69-35365944,,AREAS ESPECIAIS I,76870020,ARIQUEMES - IBGE - 110002,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100027316917&VEstado=11&VCodMunicipio=110002,1100027316917,11,110002,53ff43e56802da1535e237ae
CLINICA DE OLHOS DARIO AUGUSTO BENDER MOREIRA,3669394,,DARIO AUGUSTO BENDER MOREIRA,--,FÍSICA,R INGAZEIRO,1492,6935360171,,SETOR 1,76870044,ARIQUEMES - IBGE - 110002,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,13192/2010,SMS,12/11/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100023669394&VEstado=11&VCodMunicipio=110002,1100023669394,11,110002,53ff43e56802da1535e237af
CLINICA DE OLHOS ARIQUEMES,6281877,01159925000142,JEFERSON BENEDITO ABEL,--,JURÍDICA,RUA CEREJEIRAS,1889,6935353693,,SETOR 1,76870970,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2125,SMS,12/05/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026281877&VEstado=11&VCodMunicipio=110002,1100026281877,11,110002,53ff43e66802da1535e237b0
CLINICA DE FISIOTERAPIA REVITALY,7099088,16708906000103,N GIURIZATTO GERLIN ME,--,JURÍDICA,RUA PAINEIRA,1576,,,SETOR 1,76870107,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,322,SMS,06/06/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100027099088&VEstado=11&VCodMunicipio=110002,1100027099088,11,110002,53ff43e66802da1535e237b1
CLINICA DA CRIANCA ARIQUEMES,2515555,02923710000119,BERTI E BERTI LTDA,--,JURÍDICA,AV JAMARI,2007,(69)35357030,,SETOR 01,76870175,ARIQUEMES - IBGE - 110002,RO,HOSPITAL GERAL,,PRIVADA,DUPLA,EMPRESA PRIVADA,INDIVIDUAL,026/2001,SMS,09/04/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022515555&VEstado=11&VCodMunicipio=110002,1100022515555,11,110002,53ff43e76802da1535e237b2
CENTRO ODONTOLOGICO MUNICIPAL ARIQUEMES,2494302,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,RUA CANINDE,3576,(69)35368687,,SETOR INSTITUCIONAL,76872872,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,CEO-II,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022494302&VEstado=11&VCodMunicipio=110002,1100022494302,11,110002,53ff43e86802da1535e237b3
CLIMED,2515520,03971085000143,CLIMED CLINICA MEDICA LTDA,--,JURÍDICA,AVN JK,1560,(69)5364040,SETOR 2,SETOR 02,76873238,ARIQUEMES - IBGE - 110002,RO,HOSPITAL GERAL,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,21589,SMS,12/05/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022515520&VEstado=11&VCodMunicipio=110002,1100022515520,11,110002,53ff43e86802da1535e237b4
CENTRO MEDICO DE ARIQUEMES,5877938,05284774000105,SILLAS CARDOSO CENTRO MEDICO ME,--,JURÍDICA,RUA BRASILIA,2235,,,SETOR 3,76870510,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1224/08,SMS,12/12/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100025877938&VEstado=11&VCodMunicipio=110002,1100025877938,11,110002,53ff43e96802da1535e237b5
CENTRO DE SAUDE 25 DE DEZEMBRO,3945286,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,AVENIDA CANAA,5420,69-3535-2337,CENTRO DE SAUDE,PQ DAS GEMAS,76875808,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100023945286&VEstado=11&VCodMunicipio=110002,1100023945286,11,110002,53ff43e96802da1535e237b6
CENTRO DE SAUDE SETOR 10 ARIQUEMES,3175286,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,RUA MEXICO,1001,(69)99591201,,SETOR 10,76876118,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100023175286&VEstado=11&VCodMunicipio=110002,1100023175286,11,110002,53ff43e96802da1535e237b7
CENTRO DE SAUDE SETOR 06 ARIQUEMES,2494272,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,R GONCALVES DIAS,3295,(69)35363085,CASA,SETOR 06,76873374,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022494272&VEstado=11&VCodMunicipio=110002,1100022494272,11,110002,53ff43ea6802da1535e237b8
CENTRO DE SAUDE SETOR 09 ARIQUEMES,2494191,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,RUA PARANAVAI,4726,(69)35363102,,SETOR 9,76876336,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022494191&VEstado=11&VCodMunicipio=110002,1100022494191,11,110002,53ff43ea6802da1535e237b9
CENTRO DE SAUDE SETOR 05 ARIQUEMES,2494256,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,AV JARU,2587,(69)35362421,,SETOR 05,76870665,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022494256&VEstado=11&VCodMunicipio=110002,1100022494256,11,110002,53ff43eb6802da1535e237ba
CENTRO DE SAUDE SETOR 02 ARIQUEMES,2494264,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,RUA CARDEAL 6 RUA,1246,(68)5363072,,SETOR 02,76873110,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022494264&VEstado=11&VCodMunicipio=110002,1100022494264,11,110002,53ff43eb6802da1535e237bb
CENTRO DE SAUDE MUTIRAO ARIQUEMES,2494183,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,RUA FLORIANO PEIXOTO,885,(69)35356161,,MONTE CRISTO,76877165,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022494183&VEstado=11&VCodMunicipio=110002,1100022494183,11,110002,53ff43ec6802da1535e237bc
CENTRO DE SAUDE MARECHAL RONDON ARIQUEMES,2494205,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,RUA ALBINE HENRIQUE,S/N,(69)35352329,FRENTE PRACA,MARECHAL RONDON,76877012,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022494205&VEstado=11&VCodMunicipio=110002,1100022494205,11,110002,53ff43ed6802da1535e237bd
CENTRO DE SAUDE DO GARIMPO BOM FUTURO,2495996,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,BR 421 LINHA C 75,99998,,,ZONA RURAL,76877076,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022495996&VEstado=11&VCodMunicipio=110002,1100022495996,11,110002,53ff43ed6802da1535e237be
CENTRO DE SAUDE DA RENASCER,7394543,01746821000134,INSTITUTO RENASCER ASSISTENCIA SOCIAL E BENIFICIENTE,--,JURÍDICA,AV PERIMENTRAL LESTE,3382,35363738,,SETOR COLONIAL,76870970,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100027394543&VEstado=11&VCodMunicipio=110002,1100027394543,11,110002,53ff43ee6802da1535e237bf
CENTRO DE REFERENCIA A SAUDE DA MULHER,6509770,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,AV JARU,2587,,,SETOR 5,76870665,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,MUNICIPAL,MUNICIPAL,ADMINISTRACAO INDIRETA - EMPRESA PUBLICA,MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026509770&VEstado=11&VCodMunicipio=110002,1100026509770,11,110002,53ff43ee6802da1535e237c0
CENTRO DE REABILITACAO BELMIRA DE ARAUJO,5924375,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,RUA AQUARIQUARA,3631,,,SETOR INSTITUCIONAL,76872856,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER-II),MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100025924375&VEstado=11&VCodMunicipio=110002,1100025924375,11,110002,53ff43ee6802da1535e237c1
CENTRO DE PREVENCAO E DIAGNOSTICO ARIQUEMES,2515539,03013126000199,CONFICIO A MOURA PROFISSOES E SERVICOS IMP E EXP LTDA,--,JURÍDICA,AVN JAMARI,4019,(69)35353130,,SETOR 02,76873002,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,15253,SMS,10/04/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022515539&VEstado=11&VCodMunicipio=110002,1100022515539,11,110002,53ff43ef6802da1535e237c2
CENTRO DE DIALISE DE ARIQUEMES,7519877,,SECRETARIA DE ESTADO DA SAUDE DE RONDONIA,--,JURÍDICA,RUA CAPITAO SILVIO,3578,69 35355140,,GRANDES AREAS,76872899,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100027519877&VEstado=11&VCodMunicipio=110002,1100027519877,11,110002,53ff43f06802da1535e237c3
CENTRO DE AVALIACAO PSICOLOGICO,6819435,32940363000101,EDI DE OLIVEIRA ME,--,JURÍDICA,ALAMEDA PIQUIA,1499,,,SETOR 1,76870044,ARIQUEMES - IBGE - 110002,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,216,SMS,05/04/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026819435&VEstado=11&VCodMunicipio=110002,1100026819435,11,110002,53ff43f16802da1535e237c4
CENTRAL DE REGULACAO DE ARIQUEMES,6116019,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,AV TANCREDO NEVES,1370,,,CENTRO,76870023,ARIQUEMES - IBGE - 110002,RO,CENTRAL DE REGULACAO DE SERVICOS DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026116019&VEstado=11&VCodMunicipio=110002,1100026116019,11,110002,53ff43f3bc395b2835d15ae2
CENTRAL REGULACAO DE URGENCIA E EMERGENCIA SAMU,7121202,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,AV JK,1489,,,INSTITUCIONAL,76870970,ARIQUEMES - IBGE - 110002,RO,CENTRAL DE REGULACAO MEDICA DAS URGENCIAS,MUNICIPAL,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100027121202&VEstado=11&VCodMunicipio=110002,1100027121202,11,110002,53ff43f3bc395b2835d15ae3
CENTRO DE ATENDIMENTO A POPULACAO RURAL,5862779,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,AV TANCREDO NEVES,1586,35362236,,INSTITUCIONAL,76872870,ARIQUEMES - IBGE - 110002,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100025862779&VEstado=11&VCodMunicipio=110002,1100025862779,11,110002,53ff43f4bc395b2835d15ae4
CENTRO DE CONTROLE DE ZOONOSES CCZ,5859654,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,RUA PERIMENTAL LESTE,2884,,,SETOR 8,76873330,ARIQUEMES - IBGE - 110002,RO,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100025859654&VEstado=11&VCodMunicipio=110002,1100025859654,11,110002,53ff43f4bc395b2835d15ae5
CENA,3809501,06080749000172,CENTRO NEFROLOGICO DE ARIQUEMES LTDA,--,JURÍDICA,TRAVESSA EMBAUBA,3366,(69)35356839,ALAMEDA DO IPE,SETOR 01,76870970,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0021/2008,SMS,18/02/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100023809501&VEstado=11&VCodMunicipio=110002,1100023809501,11,110002,53ff43f4bc395b2835d15ae6
CEMEAR CENTRO MEDICO ARIQUEMES,6463894,10964743000135,CENTRO MEDICO ARIQUEMES LTDA,--,JURÍDICA,AL PIQUIA,1819,,,SETOR 1,76870076,ARIQUEMES - IBGE - 110002,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,9729-0,SMS,04/08/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026463894&VEstado=11&VCodMunicipio=110002,1100026463894,11,110002,53ff43f4bc395b2835d15ae7
CEDDI CENTRO DE DIAGNOSTICO,6109543,08889178000147,PROMATER COMPLEMENTACAO DIAGNOSTICA LTDA ME,--,JURÍDICA,ALAMEDA PIQUIA,1839,(69) 35367919,,SETOR 1,76870082,ARIQUEMES - IBGE - 110002,RO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2188,SMS,10/12/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026109543&VEstado=11&VCodMunicipio=110002,1100026109543,11,110002,53ff43f4bc395b2835d15ae8
CASA DE SAUDE BOM JESUS ARIQUEMES,2515504,84575422000185,CASA DE SAUDE BOM JESUS LTDA,--,JURÍDICA,TRAVESSA MIGRANTES,200,(69)35353268,,SETOR HOSPITALAR,76876676,ARIQUEMES - IBGE - 110002,RO,HOSPITAL GERAL,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,001/2001,SMS,18/06/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100022515504&VEstado=11&VCodMunicipio=110002,1100022515504,11,110002,53ff43f4bc395b2835d15ae9
CAPS II CENTRO DE ATENCAO PSICOSSOCIAL DE ARIQUEMES,3425509,,PREFEITURA MUNICIPAL DE ARIQUEMES,--,JURÍDICA,RUA PAPOULAS,2325,(69)35365623,QUARTA RUA,SETOR 04,76873512,ARIQUEMES - IBGE - 110002,RO,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS II,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100023425509&VEstado=11&VCodMunicipio=110002,1100023425509,11,110002,53ff43f4bc395b2835d15aea
BIOANALISES,6009786,02415250000118,BIOANALISES LABORATORIO DE ANALISES CLINICAS LTDA,--,JURÍDICA,AVENIDA JAMARI,4019,99590514,,SETOR 2,76873002,ARIQUEMES - IBGE - 110002,RO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1130,SMS,06/05/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100026009786&VEstado=11&VCodMunicipio=110002,1100026009786,11,110002,53ff43f5bc395b2835d15aeb
VIGILANCIA SANITARIA DE BURITIS RO,6548342,,PREFEITURA MUNICIPAL DE BURITIS RO,--,JURÍDICA,AVENIDA RONDONIA,2160,69 32382689,,SETOR 04,76880000,BURITIS - IBGE - 110045,RO,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100456548342&VEstado=11&VCodMunicipio=110045,1100456548342,11,110045,53ff43f5bc395b2835d15aec
ANDRE LUIZ BERNARDES,5552583,,ANDRE LUIZ BERNARDES,--,FÍSICA,AV RIO BRANCO,3398,,,JORGE TEIXEIRA,76876574,ARIQUEMES - IBGE - 110002,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1215,SMS,03/12/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100025552583&VEstado=11&VCodMunicipio=110002,1100025552583,11,110002,53ff43f5bc395b2835d15aed
UNIDADE DE CONTROLE DE ZOONOSE,7416644,,PREFEITURA MUNICIPAL DE BURITIS,--,JURÍDICA,R ELENITA FERREIRA DE SOUZA,2411,69-3238-3461,,SETOR 7,76880000,BURITIS - IBGE - 110045,RO,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100457416644&VEstado=11&VCodMunicipio=110045,1100457416644,11,110045,53ff43f5bc395b2835d15aee
UNIDADE DE PSF NOVA PORTO VELHO BURITIS,5141176,,PREFEITURA MUNICIPAL DE BURITIS,--,JURÍDICA,R GUANABARA,S/N,69-32382490,,SETOR 8,76880000,BURITIS - IBGE - 110045,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100455141176&VEstado=11&VCodMunicipio=110045,1100455141176,11,110045,53ff43f5bc395b2835d15aef
STUDIO DE PILATES VIDA ATIVA,7504268,,LILIANE VIEIRA MONTES FIGUEIREDO,--,FÍSICA,RUA CORUMBIARA,2112,,,SETOR 3,76880000,BURITIS - IBGE - 110045,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,05,SMS,19/05/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100457504268&VEstado=11&VCodMunicipio=110045,1100457504268,11,110045,53ff43f5bc395b2835d15af0
